Date,Count
2017-07-06,73
2017-07-07,57
2017-07-08,73
2017-07-09,62
2017-07-10,92
2017-07-11,84
2017-07-12,89
2017-07-13,74
2017-07-14,91
2017-07-15,79
2017-07-16,83
2017-07-17,89
2017-07-18,85
2017-07-19,90
2017-07-20,83
2017-07-21,60
2017-07-22,76
2017-07-23,64
2017-07-24,69
2017-07-25,81
2017-07-26,104
2017-07-27,92
2017-07-28,80
2017-07-29,82
2017-07-30,76
2017-07-31,71
2017-08-01,71
2017-08-02,71
2017-08-03,74
2017-08-04,64
2017-08-05,86
2017-08-06,52
2017-08-07,84
2017-08-08,58
2017-08-09,41
2017-08-10,90
2017-08-11,68
2017-08-12,70
2017-08-13,63
2017-08-14,92
2017-08-15,82
2017-08-16,73
2017-08-17,91
2017-08-18,74
2017-08-19,89
2017-08-20,99
2017-08-21,63
2017-08-22,71
2017-08-23,80
2017-08-24,64
2017-08-25,73
2017-08-26,91
2017-08-27,78
2017-08-28,77
2017-08-29,87
2017-08-30,62
2017-08-31,73
2017-09-01,65
2017-09-02,84
2017-09-03,72
2017-09-04,89
2017-09-05,95
2017-09-06,79
2017-09-07,78
2017-09-08,69
2017-09-09,70
2017-09-10,84
2017-09-11,47
2017-09-12,95
2017-09-13,91
2017-09-14,78
2017-09-15,61
2017-09-16,86
2017-09-17,66
2017-09-18,89
2017-09-19,89
2017-09-20,86
2017-09-21,100
2017-09-22,78
2017-09-23,86
2017-09-24,77
2017-09-25,95
2017-09-26,78
2017-09-27,64
2017-09-28,76
2017-09-29,67
2017-09-30,81
2017-10-01,70
2017-10-02,98
2017-10-03,70
2017-10-04,73
2017-10-05,59
2017-10-06,60
2017-10-07,96
2017-10-08,87
2017-10-09,91
2017-10-10,83
2017-10-11,87
2017-10-12,81
2017-10-13,75
2017-10-14,87
2017-10-15,71
2017-10-16,102
2017-10-17,76
2017-10-18,74
2017-10-19,64
2017-10-20,76
2017-10-21,94
2017-10-22,83
2017-10-23,80
2017-10-24,85
2017-10-25,89
2017-10-26,58
2017-10-27,73
2017-10-28,89
2017-10-29,91
2017-10-30,86
2017-10-31,79
2017-11-01,101
2017-11-02,87
2017-11-03,71
2017-11-04,74
2017-11-05,76
2017-11-06,92
2017-11-07,91
2017-11-08,87
2017-11-09,74
2017-11-10,78
2017-11-11,80
2017-11-12,72
2017-11-13,84
2017-11-14,73
2017-11-15,85
2017-11-16,70
2017-11-17,92
2017-11-18,87
2017-11-19,80
2017-11-20,73
2017-11-21,71
2017-11-22,68
2017-11-23,39
2017-11-24,88
2017-11-25,83
2017-11-26,73
2017-11-27,87
2017-11-28,100
2017-11-29,77
2017-11-30,80
2017-12-01,89
2017-12-02,76
2017-12-03,81
2017-12-04,78
2017-12-05,62
2017-12-06,73
2017-12-07,91
2017-12-08,71
2017-12-09,55
2017-12-10,80
2017-12-11,90
2017-12-12,95
2017-12-13,72
2017-12-14,92
2017-12-15,79
2017-12-16,70
2017-12-17,92
2017-12-18,76
2017-12-19,81
2017-12-20,80
2017-12-21,76
2017-12-22,100
2017-12-23,81
2017-12-24,65
2017-12-25,25
2017-12-26,72
2017-12-27,98
2017-12-28,72
2017-12-29,60
2017-12-30,63
2017-12-31,71
2018-01-01,67
2018-01-02,61
2018-01-03,63
2018-01-04,68
2018-01-05,58
2018-01-06,53
2018-01-07,54
2018-01-08,67
2018-01-09,94
2018-01-10,51
2018-01-11,81
2018-01-12,58
2018-01-13,67
2018-01-14,60
2018-01-15,67
2018-01-16,66
2018-01-17,28
2018-01-18,88
2018-01-19,74
2018-01-20,73
2018-01-21,61
2018-01-22,65
2018-01-23,85
2018-01-24,71
2018-01-25,76
2018-01-26,66
2018-01-27,62
2018-01-28,67
2018-01-29,82
2018-01-30,52
2018-01-31,48
2018-02-01,63
2018-02-02,66
2018-02-03,82
2018-02-04,58
2018-02-05,73
2018-02-06,63
2018-02-07,65
2018-02-08,78
2018-02-09,57
2018-02-10,71
2018-02-11,77
2018-02-12,76
2018-02-13,75
2018-02-14,63
2018-02-15,79
2018-02-16,68
2018-02-17,67
2018-02-18,74
2018-02-19,82
2018-02-20,72
2018-02-21,64
2018-02-22,75
2018-02-23,72
2018-02-24,71
2018-02-25,55
2018-02-26,79
2018-02-27,58
2018-02-28,45
2018-03-01,60
2018-03-02,49
2018-03-03,66
2018-03-04,56
2018-03-05,68
2018-03-06,63
2018-03-07,62
2018-03-08,57
2018-03-09,57
2018-03-10,51
2018-03-11,54
2018-03-12,84
2018-03-13,74
2018-03-14,62
2018-03-15,58
2018-03-16,43
2018-03-17,51
2018-03-18,53
2018-03-19,72
2018-03-20,44
2018-03-21,46
2018-03-22,59
2018-03-23,66
2018-03-24,55
2018-03-25,50
2018-03-26,67
2018-03-27,58
2018-03-28,55
2018-03-29,76
2018-03-30,72
2018-03-31,60
2018-04-01,64
2018-04-02,56
2018-04-03,58
2018-04-04,74
2018-04-05,63
2018-04-06,85
2018-04-07,75
2018-04-08,51
2018-04-09,74
2018-04-10,57
2018-04-11,62
2018-04-12,59
2018-04-13,67
2018-04-14,63
2018-04-15,72
2018-04-16,82
2018-04-17,63
2018-04-18,61
2018-04-19,66
2018-04-20,57
2018-04-21,65
2018-04-22,51
2018-04-23,83
2018-04-24,79
2018-04-25,66
2018-04-26,58
2018-04-27,63
2018-04-28,73
2018-04-29,58
2018-04-30,64
2018-05-01,80
2018-05-02,63
2018-05-03,74
2018-05-04,62
2018-05-05,82
2018-05-06,74
2018-05-07,92
2018-05-08,69
2018-05-09,66
2018-05-10,73
2018-05-11,64
2018-05-12,63
2018-05-13,77
2018-05-14,72
2018-05-15,73
2018-05-16,68
2018-05-17,80
2018-05-18,79
2018-05-19,86
2018-05-20,77
2018-05-21,74
2018-05-22,67
2018-05-23,63
2018-05-24,72
2018-05-25,73
2018-05-26,63
2018-05-27,66
2018-05-28,86
2018-05-29,86
2018-05-30,84
2018-05-31,70
2018-06-01,68
2018-06-02,70
2018-06-03,75
2018-06-04,73
2018-06-05,60
2018-06-06,79
2018-06-07,70
2018-06-08,74
2018-06-09,82
2018-06-10,66
2018-06-11,91
2018-06-12,72
2018-06-13,69
2018-06-14,85
2018-06-15,70
2018-06-16,76
2018-06-17,71
2018-06-18,65
2018-06-19,65
2018-06-20,65
2018-06-21,74
2018-06-22,62
2018-06-23,77
2018-06-24,71
2018-06-25,97
2018-06-26,80
2018-06-27,68
2018-06-28,65
2018-06-29,83
2018-06-30,64
2018-07-01,81
2018-07-02,78
2018-07-03,91
2018-07-04,57
2018-07-05,81
2018-07-06,90
2018-07-07,84
2018-07-08,68
2018-07-09,105
2018-07-10,68
2018-07-11,62
2018-07-12,85
2018-07-13,76
2018-07-14,76
2018-07-15,91
2018-07-16,77
2018-07-17,72
2018-07-18,73
2018-07-19,81
2018-07-20,72
2018-07-21,56
2018-07-22,69
2018-07-23,67
2018-07-24,63
2018-07-25,81
2018-07-26,84
2018-07-27,73
2018-07-28,68
2018-07-29,75
2018-07-30,87
2018-07-31,66
2018-08-01,56
2018-08-02,61
2018-08-03,66
2018-08-04,66
2018-08-05,68
2018-08-06,76
2018-08-07,72
2018-08-08,56
2018-08-09,62
2018-08-10,81
2018-08-11,69
2018-08-12,71
2018-08-13,86
2018-08-14,63
2018-08-15,57
2018-08-16,77
2018-08-17,57
2018-08-18,77
2018-08-19,76
2018-08-20,81
2018-08-21,75
2018-08-22,80
2018-08-23,76
2018-08-24,76
2018-08-25,68
2018-08-26,64
2018-08-27,74
2018-08-28,74
2018-08-29,69
2018-08-30,67
2018-08-31,52
2018-09-01,58
2018-09-02,79
2018-09-03,66
2018-09-04,89
2018-09-05,60
2018-09-06,94
2018-09-07,69
2018-09-08,69
2018-09-09,63
2018-09-10,79
2018-09-11,69
2018-09-12,71
2018-09-13,57
2018-09-14,57
2018-09-15,77
2018-09-16,72
2018-09-17,66
2018-09-18,76
2018-09-19,71
2018-09-20,58
2018-09-21,79
2018-09-22,67
2018-09-23,67
2018-09-24,85
2018-09-25,73
2018-09-26,74
2018-09-27,65
2018-09-28,72
2018-09-29,77
2018-09-30,61
2018-10-01,80
2018-10-02,68
2018-10-03,74
2018-10-04,60
2018-10-05,66
2018-10-06,58
2018-10-07,55
2018-10-08,80
2018-10-09,58
2018-10-10,66
2018-10-11,54
2018-10-12,68
2018-10-13,73
2018-10-14,68
2018-10-15,63
2018-10-16,71
2018-10-17,78
2018-10-18,68
2018-10-19,70
2018-10-20,66
2018-10-21,61
2018-10-22,82
2018-10-23,86
2018-10-24,69
2018-10-25,67
2018-10-26,67
2018-10-27,95
2018-10-28,63
2018-10-29,82
2018-10-30,85
2018-10-31,77
2018-11-01,76
2018-11-02,68
2018-11-03,65
2018-11-04,56
2018-11-05,67
2018-11-06,79
2018-11-07,71
2018-11-08,65
2018-11-09,75
2018-11-10,73
2018-11-11,57
2018-11-12,74
2018-11-13,68
2018-11-14,80
2018-11-15,67
2018-11-16,69
2018-11-17,74
2018-11-18,73
2018-11-19,86
2018-11-20,78
2018-11-21,72
2018-11-22,38
2018-11-23,70
2018-11-24,64
2018-11-25,73
2018-11-26,84
2018-11-27,89
2018-11-28,85
2018-11-29,69
2018-11-30,88
2018-12-01,84
2018-12-02,92
2018-12-03,98
2018-12-04,81
2018-12-05,52
2018-12-06,68
2018-12-07,89
2018-12-08,72
2018-12-09,49
2018-12-10,79
2018-12-11,83
2018-12-12,78
2018-12-13,84
2018-12-14,111
2018-12-15,84
2018-12-16,85
2018-12-17,77
2018-12-18,86
2018-12-19,84
2018-12-20,81
2018-12-21,92
2018-12-22,61
2018-12-23,73
2018-12-24,96
2018-12-25,37
2018-12-26,66
2018-12-27,77
2018-12-28,85
2018-12-29,68
2018-12-30,73
2018-12-31,78
2019-01-01,61
2019-01-02,74
2019-01-03,60
2019-01-04,81
2019-01-05,71
2019-01-06,42
2019-01-07,74
2019-01-08,69
2019-01-09,94
2019-01-10,72
2019-01-11,71
2019-01-12,73
2019-01-13,58
2019-01-14,92
2019-01-15,70
2019-01-16,60
2019-01-17,77
2019-01-18,74
2019-01-19,62
2019-01-20,59
2019-01-21,80
2019-01-22,85
2019-01-23,65
2019-01-24,55
2019-01-25,55
2019-01-26,53
2019-01-27,52
2019-01-28,59
2019-01-29,52
2019-01-30,71
2019-01-31,61
2019-02-01,57
2019-02-02,70
2019-02-03,71
2019-02-04,69
2019-02-05,78
2019-02-06,52
2019-02-07,45
2019-02-08,44
2019-02-09,62
2019-02-10,52
2019-02-11,65
2019-02-12,54
2019-02-13,68
2019-02-14,64
2019-02-15,64
2019-02-16,57
2019-02-17,49
2019-02-18,66
2019-02-19,43
2019-02-20,44
2019-02-21,56
2019-02-22,66
2019-02-23,57
2019-02-24,65
2019-02-25,59
2019-02-26,51
2019-02-27,58
2019-02-28,56
2019-03-01,37
2019-03-02,54
2019-03-03,43
2019-03-04,49
2019-03-05,50
2019-03-06,41
2019-03-07,39
2019-03-08,55
2019-03-09,53
2019-03-10,43
2019-03-11,53
2019-03-12,57
2019-03-13,44
2019-03-14,48
2019-03-15,54
2019-03-16,51
2019-03-17,37
2019-03-18,52
2019-03-19,47
2019-03-20,54
2019-03-21,48
2019-03-22,60
2019-03-23,51
2019-03-24,61
2019-03-25,50
2019-03-26,66
2019-03-27,61
2019-03-28,63
2019-03-29,64
2019-03-30,56
2019-03-31,66
2019-04-01,54
2019-04-02,71
2019-04-03,59
2019-04-04,75
2019-04-05,46
2019-04-06,77
2019-04-07,45
2019-04-08,54
2019-04-09,61
2019-04-10,58
2019-04-11,48
2019-04-12,46
2019-04-13,62
2019-04-14,54
2019-04-15,62
2019-04-16,63
2019-04-17,53
2019-04-18,70
2019-04-19,61
2019-04-20,61
2019-04-21,48
2019-04-22,69
2019-04-23,65
2019-04-24,57
2019-04-25,77
2019-04-26,65
2019-04-27,69
2019-04-28,66
2019-04-29,78
2019-04-30,67
2019-05-01,76
2019-05-02,61
2019-05-03,76
2019-05-04,53
2019-05-05,84
2019-05-06,91
2019-05-07,55
2019-05-08,75
2019-05-09,78
2019-05-10,61
2019-05-11,73
2019-05-12,61
2019-05-13,116
2019-05-14,72
2019-05-15,78
2019-05-16,60
2019-05-17,84
2019-05-18,76
2019-05-19,68
2019-05-20,84
2019-05-21,78
2019-05-22,86
2019-05-23,72
2019-05-24,56
2019-05-25,73
2019-05-26,70
2019-05-27,70
2019-05-28,84
2019-05-29,94
2019-05-30,83
2019-05-31,76
2019-06-01,69
2019-06-02,60
2019-06-03,72
2019-06-04,75
2019-06-05,70
2019-06-06,66
2019-06-07,58
2019-06-08,56
2019-06-09,78
2019-06-10,81
2019-06-11,64
2019-06-12,72
2019-06-13,79
2019-06-14,66
2019-06-15,74
2019-06-16,85
2019-06-17,77
2019-06-18,66
2019-06-19,86
2019-06-20,66
2019-06-21,82
2019-06-22,63
2019-06-23,78
2019-06-24,84
2019-06-25,83
2019-06-26,85
2019-06-27,75
2019-06-28,56
2019-06-29,61
2019-06-30,61
2019-07-01,84
2019-07-02,52
2019-07-03,70
2019-07-04,54
2019-07-05,69
2019-07-06,62
2019-07-07,81
2019-07-08,90
2019-07-09,92
2019-07-10,91
2019-07-11,79
2019-07-12,73
2019-07-13,66
2019-07-14,60
2019-07-15,85
2019-07-16,86
2019-07-17,84
2019-07-18,68
2019-07-19,80
2019-07-20,62
2019-07-21,67
2019-07-22,101
2019-07-23,60
2019-07-24,73
2019-07-25,64
2019-07-26,82
2019-07-27,88
2019-07-28,80
2019-07-29,94
2019-07-30,76
2019-07-31,88
2019-08-01,60
2019-08-02,68
2019-08-03,77
2019-08-04,82
2019-08-05,69
2019-08-06,74
2019-08-07,84
2019-08-08,77
2019-08-09,82
2019-08-10,61
2019-08-11,75
2019-08-12,71
2019-08-13,82
2019-08-14,75
2019-08-15,80
2019-08-16,78
2019-08-17,78
2019-08-18,68
2019-08-19,80
2019-08-20,63
2019-08-21,62
2019-08-22,59
2019-08-23,60
2019-08-24,83
2019-08-25,61
2019-08-26,76
2019-08-27,64
2019-08-28,74
2019-08-29,67
2019-08-30,64
2019-08-31,67
2019-09-01,65
2019-09-02,64
2019-09-03,68
2019-09-04,63
2019-09-05,76
2019-09-06,89
2019-09-07,65
2019-09-08,65
2019-09-09,73
2019-09-10,49
2019-09-11,79
2019-09-12,85
2019-09-13,63
2019-09-14,64
2019-09-15,65
2019-09-16,78
2019-09-17,65
2019-09-18,75
2019-09-19,60
2019-09-20,73
2019-09-21,87
2019-09-22,90
2019-09-23,90
2019-09-24,81
2019-09-25,69
2019-09-26,79
2019-09-27,79
2019-09-28,73
2019-09-29,69
2019-09-30,80
2019-10-01,62
2019-10-02,77
2019-10-03,70
2019-10-04,61
2019-10-05,69
2019-10-06,69
2019-10-07,97
2019-10-08,62
2019-10-09,71
2019-10-10,79
2019-10-11,84
2019-10-12,78
2019-10-13,75
2019-10-14,82
2019-10-15,79
2019-10-16,73
2019-10-17,66
2019-10-18,80
2019-10-19,56
2019-10-20,55
2019-10-21,72
2019-10-22,61
2019-10-23,72
2019-10-24,61
2019-10-25,67
2019-10-26,80
2019-10-27,63
2019-10-28,79
2019-10-29,76
2019-10-30,71
2019-10-31,63
2019-11-01,81
2019-11-02,87
2019-11-03,62
2019-11-04,88
2019-11-05,73
2019-11-06,69
2019-11-07,57
2019-11-08,67
2019-11-09,57
2019-11-10,61
2019-11-11,73
2019-11-12,79
2019-11-13,54
2019-11-14,68
2019-11-15,70
2019-11-16,65
2019-11-17,76
2019-11-18,75
2019-11-19,70
2019-11-20,88
2019-11-21,79
2019-11-22,65
2019-11-23,67
2019-11-24,68
2019-11-25,88
2019-11-26,62
2019-11-27,70
2019-11-28,36
2019-11-29,80
2019-11-30,82
2019-12-01,72
2019-12-02,85
2019-12-03,71
2019-12-04,76
2019-12-05,87
2019-12-06,84
2019-12-07,78
2019-12-08,84
2019-12-09,88
2019-12-10,82
2019-12-11,76
2019-12-12,67
2019-12-13,68
2019-12-14,81
2019-12-15,85
2019-12-16,96
2019-12-17,73
2019-12-18,68
2019-12-19,61
2019-12-20,60
2019-12-21,66
2019-12-22,55
2019-12-23,73
2019-12-24,81
2019-12-25,36
2019-12-26,79
2019-12-27,59
2019-12-28,68
2019-12-29,74
2019-12-30,102
2019-12-31,61
